Symbol,Date,Open,High,Low,Close,Volume
AIRG,21-Dec-2022,6.42,6.68,6.42,6.52,31000
AIRR,21-Dec-2022,44.01,44.7501,44,44.7,65700
AIRS,21-Dec-2022,3.3,3.5299,3.29,3.38,331500
AIRT,21-Dec-2022,23.24,23.24,22.7,23,1600
AKAM,21-Dec-2022,85,85,83.51,83.76,1732100
AKAN,21-Dec-2022,0.1425,0.15,0.1356,0.144,105900
AKBA,21-Dec-2022,0.412,0.434,0.4088,0.4108,862800
AKIC,21-Dec-2022,10.08,10.08,10.07,10.07,4400
AKICW,21-Dec-2022,0.0028,0.0028,0.0028,0.0028,6400
AKLI,21-Dec-2022,1.02,1.13,1.02,1.07,55500
AKRO,21-Dec-2022,41.71,45.24,41.35,45.14,1193500
AKTS,21-Dec-2022,2.84,2.98,2.785,2.84,270500
AKTX,21-Dec-2022,0.5035,0.55,0.4701,0.49,33100
AKU,21-Dec-2022,0.7,0.7615,0.695,0.7143,62000
AKYA,21-Dec-2022,11.15,11.47,10.91,11.2,374700
ALBO,21-Dec-2022,19.1,20.17,19.1,19.78,106400
ALBT,21-Dec-2022,0.4491,0.4496,0.4261,0.435,142300
ALCO,21-Dec-2022,23.74,24.11,23.4081,24.04,93200
ALDX,21-Dec-2022,6.15,6.58,5.95,6.48,721200
ALEC,21-Dec-2022,8.97,9.12,8.74,8.79,415600
ALGM,21-Dec-2022,30.02,30.52,29.98,30.47,654200
ALGN,21-Dec-2022,201.04,204.385,200.16,204.28,818900
ALGS,21-Dec-2022,1,1.03,0.9103,0.9401,277000
ALGT,21-Dec-2022,65.65,67.385,64.83,66.81,307800
ALHC,21-Dec-2022,11.55,12.075,11.55,11.89,633900
ALIM,21-Dec-2022,2.1,2.22,2.03,2.17,17200
ALKS,21-Dec-2022,25.81,26.23,25.53,25.98,835500
ALKT,21-Dec-2022,13.7,14.22,13.59,13.89,128900
ALLK,21-Dec-2022,7.01,7.855,6.7638,7.84,1360900
ALLO,21-Dec-2022,6.31,6.425,6.09,6.25,2042600
ALLR,21-Dec-2022,0.27,0.2989,0.25,0.2552,836900
ALLT,21-Dec-2022,3.09,3.16,3.045,3.07,498400
ALNY,21-Dec-2022,237.42,242.97,236.33,241.31,590100
ALOT,21-Dec-2022,12.04,12.2,11.86,11.86,6200
ALPA,21-Dec-2022,9.89,9.94,9.88,9.94,2900
ALPAW,21-Dec-2022,0.1601,0.1757,0.1397,0.1688,4900
ALPN,21-Dec-2022,6.78,7.08,6.72,7.05,98000
ALPP,21-Dec-2022,0.51,0.549,0.495,0.525,853000
ALPS,21-Dec-2022,5.18,5.19,5.145,5.18,3000
ALR,21-Dec-2022,0.7248,0.765,0.724,0.764,101400
ALRM,21-Dec-2022,49.3,50.32,49.01,49.97,167000
ALRN,21-Dec-2022,2.4,2.4,2.2442,2.31,16600
ALRS,21-Dec-2022,23.23,23.71,23.22,23.45,30000
ALSA,21-Dec-2022,10.22,10.24,10.22,10.24,3400
ALSAR,21-Dec-2022,0.135,0.135,0.1215,0.1215,1400
ALSAU,21-Dec-2022,10.33,10.34,10.32,10.34,2600
ALSAW,21-Dec-2022,0.0125,0.0126,0.0125,0.0126,2700
ALT,21-Dec-2022,11.96,14.72,11.29,14.69,4695500
ALTO,21-Dec-2022,2.92,3.065,2.92,3.005,806600
ALTR,21-Dec-2022,44.71,45.75,44.5,45.43,186100
ALTUW,21-Dec-2022,0.06,0.06,0.0481,0.06,38600
ALTY,21-Dec-2022,11.19,11.23,11.17,11.22,6500
ALVO,21-Dec-2022,8,8.45,7.9,8.3,112700
ALVOW,21-Dec-2022,0.6801,0.6801,0.6801,0.6801,100
ALVR,21-Dec-2022,5.76,6.04,5.56,5.67,218900
ALXO,21-Dec-2022,10.24,10.99,10,10.59,120400
ALYA,21-Dec-2022,1.51,1.55,1.43,1.48,125700
ALZN,21-Dec-2022,0.8288,0.8288,0.7525,0.765,238100
AMAL,21-Dec-2022,23.08,23.225,22.7337,23.03,176400
AMAO,21-Dec-2022,9.97,9.97,9.97,9.97,400
AMAOU,21-Dec-2022,10.4,10.4,9.98,9.98,1600
AMAT,21-Dec-2022,104.63,106.51,104.2,105.9,4889000
AMBA,21-Dec-2022,82.5,84.3,81.725,82.53,667500
AMCI,21-Dec-2022,9.89,9.92,9.89,9.92,2200
AMCIW,21-Dec-2022,0.22,0.2453,0.19,0.22,19000
AMCX,21-Dec-2022,15.66,15.99,15.19,15.26,458400
AMD,21-Dec-2022,65.43,67.845,65.21,67.68,44167500
AMED,21-Dec-2022,81.15,83.395,80.32,81.59,367000
AMEH,21-Dec-2022,29.07,31.39,29.01,30.79,202200
AMGN,21-Dec-2022,264.88,267.4,264.25,266.26,2057000
AMID,21-Dec-2022,23.5495,23.5495,23.5495,23.5495,0
AMKR,21-Dec-2022,24.54,25.26,24.37,25.15,523800
AMLX,21-Dec-2022,34.56,35.91,33.75,35.55,416700
AMNB,21-Dec-2022,37.69,38,37.4215,37.83,12500
AMOT,21-Dec-2022,33.35,33.82,33.11,33.24,68300
AMPG,21-Dec-2022,2.14,2.23,2.0156,2.06,54900
AMPGW,21-Dec-2022,0.3137,0.319,0.2813,0.2813,1800
AMPH,21-Dec-2022,28.62,29.15,28.44,28.91,125600
AMPL,21-Dec-2022,11.99,12.29,11.6377,11.98,605700
AMRK,21-Dec-2022,35.41,35.5445,34.8698,35.04,118200
AMRN,21-Dec-2022,1.28,1.33,1.235,1.25,4242800
AMRS,21-Dec-2022,2.03,2.3,2.01,2.23,8443400
AMSC,21-Dec-2022,3.77,3.91,3.69,3.8,172800
AMSF,21-Dec-2022,51.46,52.92,51.27,52.82,89700
AMST,21-Dec-2022,0.2348,0.26,0.2165,0.25,170000
AMSWA,21-Dec-2022,14.16,14.38,13.96,14.23,100300
AMTB,21-Dec-2022,26.92,27.8,26.67,27.77,86800
AMTI,21-Dec-2022,1.01,1.07,0.9972,1.06,72300
AMTX,21-Dec-2022,4.18,4.225,4.05,4.2,515000
AMV,21-Dec-2022,4.71,4.7199,4.43,4.45,59300
AMWD,21-Dec-2022,52.43,52.7201,51.43,52.1,259400
AMYT,21-Dec-2022,7.17,7.26,7,7.14,47100
AMZD,21-Dec-2022,33.76,33.8599,33.33,33.38,18300
AMZN,21-Dec-2022,86.18,87.225,85.21,86.77,59267100
AMZU,21-Dec-2022,13.46,13.67,13.2399,13.57,185800
ANAB,21-Dec-2022,28.68,29.37,27.64,28.89,117600
ANDE,21-Dec-2022,35.66,36.03,35.1,36.03,205900
ANEB,21-Dec-2022,2.93,2.97,2.5,2.85,2100
ANGH,21-Dec-2022,2.03,2.03,1.75,1.87,14200
ANGI,21-Dec-2022,1.94,1.9788,1.91,1.96,1327000
ANGL,21-Dec-2022,27.34,27.51,27.34,27.45,809900
ANGN,21-Dec-2022,0.836,0.836,0.8,0.81,38500
ANGO,21-Dec-2022,13.04,13.54,12.92,13.41,344600
ANIK,21-Dec-2022,28.42,28.96,27.9,28.33,254800
ANIP,21-Dec-2022,39.75,40.98,39.53,39.68,44900
ANIX,21-Dec-2022,4,4.05,3.78,3.78,68500
ANNX,21-Dec-2022,5.56,5.72,5.45,5.59,68500
ANPC,21-Dec-2022,3.474,3.91,3.474,3.84,18900
ANSS,21-Dec-2022,237.69,243.06,235.41,241.89,456300
ANTE,21-Dec-2022,1.36,1.85,1.36,1.5329,63200
ANTX,21-Dec-2022,9.59,9.59,9.21,9.26,21300
ANY,21-Dec-2022,0.3165,0.33,0.3051,0.3123,306400
ANZUW,21-Dec-2022,0.04,0.04,0.0099,0.0291,600
AOSL,21-Dec-2022,29.07,30.2954,29.0101,30.08,202500
AOTG,21-Dec-2022,22.3722,22.3722,22.3722,22.3722,100
AOUT,21-Dec-2022,9.64,9.73,9.47,9.55,17200
APA,21-Dec-2022,45.43,46.68,45.15,46.67,4595300
APAC,21-Dec-2022,10.25,10.25,10.22,10.22,8900
APACU,21-Dec-2022,10.18,10.18,10.18,10.18,100
APACW,21-Dec-2022,0.0225,0.0225,0.0223,0.0225,10400
APCX,21-Dec-2022,1.19,1.8,1.18,1.66,1543200
APCXW,21-Dec-2022,0.18,0.2,0.16,0.16,16900
APDN,21-Dec-2022,1.2,1.31,1.2,1.3,196000
APEI,21-Dec-2022,12.62,13.3,12.5,13.17,98200
APEN,21-Dec-2022,9.93,10,9.91,9.98,259300
APGN,21-Dec-2022,0.9,0.9,0.8065,0.812,21400
APGNW,21-Dec-2022,0.0418,0.059,0.0418,0.0451,24000
API,21-Dec-2022,3.73,4.22,3.635,4.12,1106100
APLD,21-Dec-2022,1.63,1.72,1.57,1.71,355000
APLS,21-Dec-2022,52.58,53.15,51.6,52.16,889800
APLT,21-Dec-2022,0.86,0.89,0.8036,0.85,99300
APM,21-Dec-2022,0.47,0.55,0.4609,0.5498,40000
APOG,21-Dec-2022,44.06,45.45,43.9,44.8,198200
APP,21-Dec-2022,9.95,10.4269,9.78,10.2,3541000
APPF,21-Dec-2022,105.95,108.19,104.79,107.92,125800
APPH,21-Dec-2022,0.56,0.59,0.539,0.5481,1384900
APPHW,21-Dec-2022,0.0801,0.0855,0.0751,0.0843,107500
APPN,21-Dec-2022,33.8,35.87,33.12,34.53,333600
APPS,21-Dec-2022,14.78,15.06,14.5901,14.67,1244500
APRE,21-Dec-2022,0.34,0.4083,0.34,0.3519,301600
APTM,21-Dec-2022,10,10.005,10,10.005,20600
APTMU,21-Dec-2022,10.03,10.03,10.03,10.03,200
APTMW,21-Dec-2022,0.16,0.16,0.1095,0.1095,2900
APTO,21-Dec-2022,0.51,0.5198,0.46,0.4604,360000
APTX,21-Dec-2022,0.22,0.274,0.22,0.252,255200
APVO,21-Dec-2022,2.16,2.17,2.07,2.08,150900
APWC,21-Dec-2022,1.23,1.3,1.22,1.22,14300
APXI,21-Dec-2022,10.24,10.26,10.24,10.26,112200
APXIU,21-Dec-2022,10.23,10.25,10.23,10.25,1100
APYX,21-Dec-2022,1.93,2.1,1.9201,2.05,111000
AQB,21-Dec-2022,0.69,0.77,0.6892,0.738,472100
AQMS,21-Dec-2022,0.5384,0.6066,0.5,0.57,1117200
AQST,21-Dec-2022,0.908,0.94,0.9,0.9146,191000
AQWA,21-Dec-2022,13.99,14.1091,13.99,14.02,800
ARAV,21-Dec-2022,1.45,1.45,1.34,1.35,59800
ARAY,21-Dec-2022,1.96,2.03,1.9547,2.01,232000
ARBE,21-Dec-2022,3.07,3.4,3.07,3.28,37600
ARBEW,21-Dec-2022,0.24,0.288,0.1826,0.2,28700
ARBG,21-Dec-2022,9.84,9.87,9.83,9.87,1700
ARBGW,21-Dec-2022,0.06,0.06,0.046,0.046,500
ARBK,21-Dec-2022,0.4495,0.47,0.383,0.4182,262600
ARBKL,21-Dec-2022,0.96,0.98,0.7201,0.73,19300
ARCB,21-Dec-2022,71.72,72.74,70.95,72.04,392100
ARCC,21-Dec-2022,18.5,18.7,18.47,18.63,2129000
ARCE,21-Dec-2022,13.1,13.41,13.1,13.21,152400
ARCK,21-Dec-2022,10.59,11.23,10.23,10.28,21500
ARCKU,21-Dec-2022,10.61,11.5,10.4,10.7,11900
ARCKW,21-Dec-2022,0.03,0.04,0.03,0.04,20300
ARCT,21-Dec-2022,18.61,19.49,18.2929,18.77,295500
ARDS,21-Dec-2022,1.05,1.07,0.95,1.03,179800
ARDX,21-Dec-2022,1.87,2.1176,1.82,2.09,7322600
AREB,21-Dec-2022,0.17,0.1769,0.155,0.17,324000
AREBW,21-Dec-2022,0.018,0.018,0.018,0.018,600
AREC,21-Dec-2022,1.27,1.32,1.22,1.29,323000
ARGX,21-Dec-2022,375.63,386.61,374.13,382.72,95200
ARHS,21-Dec-2022,9.64,9.89,9.5693,9.79,170300
ARIZW,21-Dec-2022,0.02,0.02,0.02,0.02,1900
ARKO,21-Dec-2022,8.82,9,8.77,8.89,202900
ARKOW,21-Dec-2022,1.8,1.8499,1.8,1.8499,800
ARKR,21-Dec-2022,15.72,17.8,15.72,17.7,23800
ARLP,21-Dec-2022,22.74,22.89,21.99,22.03,483700
AROW,21-Dec-2022,34.31,34.62,34.08,34.53,18500
ARQQ,21-Dec-2022,4.22,4.4599,4.2,4.38,232100
ARQQW,21-Dec-2022,0.5883,0.595,0.57,0.575,55500
ARQT,21-Dec-2022,14.19,14.97,13.62,13.96,713300
ARRW,21-Dec-2022,9.97,9.98,9.97,9.9711,9000
ARRWW,21-Dec-2022,0.017,0.017,0.0165,0.0165,1100
ARRY,21-Dec-2022,20.72,21.63,19.91,21.53,2637900
ARTEW,21-Dec-2022,0.09,0.09,0.09,0.09,800
ARTL,21-Dec-2022,3.2,3.2,3.05,3.12,20500
ARTLW,21-Dec-2022,0.05,0.05,0.045,0.0451,4000
ARTNA,21-Dec-2022,54.19,55.88,54.19,55.43,22300
ARTW,21-Dec-2022,1.89,1.92,1.89,1.89,4000
ARVL,21-Dec-2022,0.2043,0.2077,0.1851,0.1874,8903600
ARVN,21-Dec-2022,34.8,35.26,33.32,33.75,530100
ARVR,21-Dec-2022,24.7673,24.7673,24.7673,24.7673,100
ARWR,21-Dec-2022,33.29,37.235,33.05,37.1,1719700
ARYD,21-Dec-2022,10.09,10.09,10.09,10.09,900
ASAP,21-Dec-2022,0.45,0.4555,0.4,0.4,509800
ASAXW,21-Dec-2022,0.0015,0.0022,0.0014,0.0018,208700
ASCAU,21-Dec-2022,10.24,10.24,10.24,10.24,100
ASCB,21-Dec-2022,10.15,10.15,10.15,10.15,300
ASCBR,21-Dec-2022,0.067,0.067,0.067,0.067,1900
ASCBW,21-Dec-2022,0.0425,0.0425,0.0425,0.0425,1000
ASET,21-Dec-2022,30.239,30.239,30.17,30.1906,8400
ASLE,21-Dec-2022,14.62,15.33,14.43,15.32,302600
ASLN,21-Dec-2022,0.41,0.44,0.41,0.4107,50400
ASMB,21-Dec-2022,1.32,1.33,1.26,1.26,221000
ASML,21-Dec-2022,569.06,583.96,567.3,580.96,797700
ASND,21-Dec-2022,118.75,121.12,118.75,120.71,243600
ASNS,21-Dec-2022,0.45,0.4702,0.44,0.461,9400
ASO,21-Dec-2022,51.28,51.9299,50.4,51.13,1349400
ASPA,21-Dec-2022,10.285,10.285,10.285,10.285,500
ASPI,21-Dec-2022,1.63,1.68,1.38,1.52,79800
ASPS,21-Dec-2022,10.8,11.15,10.75,11.01,123700
ASPU,21-Dec-2022,0.27,0.29,0.26,0.26,95000
ASRT,21-Dec-2022,3.7,3.94,3.7,3.84,1125600
ASRV,21-Dec-2022,4.02,4.02,4.01,4.02,1800
ASTC,21-Dec-2022,10.15,10.4,9.97,10.07,21700
ASTE,21-Dec-2022,41.98,42.6,41.475,41.49,51200
ASTI,21-Dec-2022,1.87,1.87,1.5499,1.58,167300
ASTL,21-Dec-2022,6.1,6.37,6.1,6.37,1144300
ASTLW,21-Dec-2022,1.03,1.15,1.03,1.1101,69400
ASTR,21-Dec-2022,0.42,0.4499,0.41,0.4384,1950000
ASTS,21-Dec-2022,3.75,3.86,3.69,3.77,1690300
ASTSW,21-Dec-2022,1.75,1.75,1.64,1.65,16100
ASUR,21-Dec-2022,9.41,10.52,9.41,10.5,364700
ASYS,21-Dec-2022,8.08,8.4881,8.075,8.08,18000
ATAI,21-Dec-2022,3,3.16,2.955,3.16,718900
ATAK,21-Dec-2022,10.22,10.22,10.22,10.22,6000
ATAKW,21-Dec-2022,0.0136,0.014,0.0135,0.0135,51300
ATAT,21-Dec-2022,17.45,18.8,17.2278,18.72,354100
ATCOL,21-Dec-2022,23.61,24.19,23.61,24,3000
ATCX,21-Dec-2022,5.2,5.56,5.12,5.52,107300
ATEC,21-Dec-2022,10.5,11.35,10.48,11.21,954400
ATER,21-Dec-2022,0.88,0.9299,0.8454,0.8509,1075200
ATEX,21-Dec-2022,30.8,31.38,30.43,30.5,170600
ATHA,21-Dec-2022,3.04,3.15,3.01,3.08,158300
ATHE,21-Dec-2022,0.31,0.315,0.3051,0.3116,51700
ATHX,21-Dec-2022,0.7971,0.81,0.7601,0.7901,117700
ATIF,21-Dec-2022,2,2.15,1.57,2.1,61200
ATLC,21-Dec-2022,24.31,25.65,24.31,25.26,18600
ATLCL,21-Dec-2022,21,21.16,20.82,20.82,2000
ATLCP,21-Dec-2022,17.24,17.74,16.625,17.07,23400
ATLO,21-Dec-2022,22.89,23.39,22.89,23.31,9600
ATMVU,21-Dec-2022,10.04,10.07,10.04,10.04,107400
ATNF,21-Dec-2022,2.53,2.65,2.07,2.11,4553400
ATNFW,21-Dec-2022,0.105,0.105,0.0462,0.0551,3970100
ATNI,21-Dec-2022,46.71,47.7,46.01,47.66,37000
ATNX,21-Dec-2022,0.145,0.1556,0.13,0.1463,18121300
ATOM,21-Dec-2022,6.43,6.65,6.25,6.29,189800
ATOS,21-Dec-2022,0.59,0.61,0.5701,0.572,510800
